Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
toothache,False,False,False,True,False,True,False,False,False,False
top,False,True,False,False,False,False,True,False,False,True
topple,False,False,False,False,False,False,False,False,True,False
torment,True,False,False,True,False,True,False,True,False,False
torn,False,False,False,False,False,True,False,False,False,False
tornado,False,False,False,True,False,False,False,False,False,False
torpedo,True,False,False,False,False,True,False,False,False,False
torrent,False,False,False,True,False,False,False,False,False,False
torrid,False,False,False,False,False,True,False,False,False,False
tort,False,False,False,False,False,True,False,False,False,False
tortious,True,False,True,False,False,True,False,False,False,False
torture,True,True,True,True,False,True,False,True,False,False
touched,False,False,False,False,False,True,False,False,False,False
touchy,True,False,False,False,False,True,False,True,False,False
tough,False,False,False,False,False,True,False,True,False,False
toughness,True,False,False,True,False,False,True,False,False,True
tower,False,False,False,False,False,False,True,False,False,False
towering,False,True,False,True,False,False,True,False,False,False
toxic,False,False,True,False,False,True,False,False,False,False
toxin,False,False,False,True,False,True,False,False,False,False
track,False,True,False,False,False,False,False,False,False,False
tract,False,False,False,True,False,False,False,False,False,False
trade,False,False,False,False,False,False,False,False,False,True
traditional,False,False,False,False,False,False,True,False,False,False
tragedy,False,False,False,True,False,True,False,True,False,False
tragic,False,False,False,False,False,True,False,False,False,False
trainer,False,False,False,False,False,False,False,False,False,True
traitor,True,False,True,True,False,True,False,True,False,False
tramp,False,False,True,True,False,True,False,True,False,False
trance,False,False,False,False,False,True,False,False,False,False
tranquil,False,False,False,False,True,False,True,False,False,False
tranquility,False,False,False,False,True,False,True,False,False,True
transaction,False,False,False,False,False,False,False,False,False,True
transcendence,False,True,False,False,True,False,True,False,True,True
transcendental,False,False,False,False,False,False,True,False,False,False
transcript,False,False,False,False,False,False,False,False,False,True
transgression,False,False,False,False,False,True,False,False,False,False
transitional,False,True,False,False,False,False,False,False,False,False
translation,False,False,False,False,False,False,False,False,False,True
trappings,False,False,False,False,False,True,False,False,False,False
traps,False,False,False,False,False,True,False,False,False,False
trash,False,False,True,False,False,True,False,True,False,False
trashy,False,False,True,False,False,True,False,False,False,False
traumatic,True,False,False,True,False,True,False,True,False,False
travail,False,False,False,False,False,True,False,False,False,False
traveling,False,False,False,False,False,False,True,False,False,False
travesty,False,False,True,True,False,True,False,True,False,False
treacherous,True,False,True,True,False,True,False,False,False,False
treachery,True,False,False,True,False,True,False,True,True,False
treadmill,False,True,False,False,False,False,False,False,False,False
treason,True,False,True,True,False,True,False,False,True,False
treasure,False,True,False,False,True,False,True,False,False,True
treasurer,False,False,False,False,False,False,False,False,False,True
treat,True,True,True,True,True,True,True,True,True,True
tree,True,True,True,False,True,False,True,False,True,True
trembling,False,False,False,True,False,True,False,False,False,False
tremendously,False,False,False,False,False,False,True,False,False,False
tremor,True,True,False,True,False,True,False,True,False,False
trend,False,False,False,False,False,False,True,False,False,False
trendy,False,False,False,False,False,False,True,False,False,False
trepidation,False,True,False,True,False,True,False,False,True,False
trespass,True,False,False,False,False,True,False,False,False,False
tribe,False,False,False,False,False,False,False,False,False,True
tribulation,False,False,False,True,False,True,False,True,False,False
tribunal,False,True,True,True,False,True,False,False,False,True
tribune,False,False,False,False,False,False,False,False,False,True
tributary,False,True,False,False,False,False,True,False,False,False
tribute,False,False,False,False,False,False,True,False,False,False
trick,False,False,False,False,False,True,False,False,True,False
trickery,True,False,True,True,False,True,False,True,True,False
trifle,False,False,False,False,False,True,False,False,False,False
trig,False,False,False,False,False,False,True,False,False,False
trip,False,False,False,False,False,False,False,False,True,False
tripping,True,False,False,False,False,True,False,True,False,False
triumph,False,True,False,False,True,False,True,False,False,False
triumphant,False,True,False,False,True,False,True,False,False,True
troll,True,False,False,True,False,True,False,False,False,False
trophy,False,True,False,False,True,False,True,False,True,True
troublesome,True,False,False,True,False,True,False,False,False,False
truce,False,False,False,False,True,False,True,False,False,True
truck,False,False,False,False,False,False,False,False,False,True
trump,False,False,False,False,False,False,False,False,True,False
trumpet,False,False,False,False,False,True,False,False,False,False
truss,False,False,False,False,False,False,False,False,False,True
trust,False,False,False,False,False,False,False,False,False,True
trustee,False,False,False,False,False,False,False,False,False,True
trusty,False,False,False,False,False,False,True,False,False,False
truth,False,False,False,False,False,False,True,False,False,True
truthful,False,False,False,False,False,False,False,False,False,True
truthfulness,False,False,False,False,False,False,True,False,False,True
tumble,False,False,False,False,False,True,False,False,False,False
tumor,False,False,False,True,False,True,False,False,False,False
tumour,False,False,False,True,False,True,False,True,False,False
tumult,True,False,False,True,False,True,False,False,True,False
tumultuous,True,False,False,True,False,True,False,False,False,False
turbulence,True,False,False,True,False,True,False,False,False,False
turbulent,False,False,False,True,False,True,False,False,False,False
turmoil,True,False,False,True,False,True,False,True,False,False
